short_x,short_y,match_x,match_y,2_x,2_y,3_x,3_y,4_x,4_y,x0005,y0005
27.,2484.,27.,3936.,2000.,2630.,2000.,2612.,2000.,2648.,2000.,2648.
28.,2467.,37.,3934.,2010.,2600.,2010.,2591.,2001.,2621.,2001.,2621.
29.,2436.,47.,3928.,2020.,2562.,2020.,2568.,2002.,2600.,2002.,2600.
30.,2409.,57.,3922.,2030.,2566.,2030.,2575.,2003.,2594.,2003.,2594.
31.,2388.,67.,3926.,2040.,2561.,2040.,2563.,2004.,2593.,2004.,2593.
32.,2371.,77.,3923.,2050.,2565.,2050.,2566.,2005.,2594.,2005.,2594.
33.,2353.,87.,3920.,2060.,2593.,2060.,2599.,2006.,2597.,2006.,2597.
34.,2336.,97.,3919.,2070.,2662.,2070.,2655.,2007.,2593.,2007.,2593.
35.,2322.,107.,3912.,2080.,2689.,2080.,2683.,2008.,2593.,2008.,2593.
36.,2313.,117.,3915.,2090.,2756.,2090.,2763.,2009.,2587.,2009.,2587.
37.,2299.,127.,3912.,2100.,2913.,2100.,2911.,2010.,2591.,2010.,2591.
38.,2285.,137.,3914.,2110.,3103.,2110.,3093.,2011.,2590.,2011.,2590.
39.,2272.,147.,3910.,2120.,3316.,2120.,3308.,2012.,2585.,2012.,2585.
40.,2261.,157.,3901.,2130.,3503.,2130.,3494.,2013.,2591.,2013.,2591.
41.,2253.,167.,3899.,2140.,3575.,2140.,3576.,2014.,2589.,2014.,2589.
42.,2236.,177.,3891.,2150.,3700.,2150.,3705.,2015.,2586.,2015.,2586.
43.,2229.,187.,3898.,2160.,3761.,2160.,3766.,2016.,2575.,2016.,2575.
44.,2222.,197.,3891.,2170.,3774.,2170.,3787.,2017.,2567.,2017.,2567.
45.,2216.,207.,3887.,2180.,3736.,2180.,3718.,2018.,2562.,2018.,2562.
46.,2209.,217.,3880.,2190.,3604.,2190.,3584.,2019.,2563.,2019.,2563.
47.,2213.,227.,3879.,2200.,3463.,2200.,3454.,2020.,2564.,2020.,2564.
48.,2204.,237.,3879.,2210.,3351.,2210.,3313.,2021.,2566.,2021.,2566.
49.,2198.,247.,3877.,2220.,3235.,2220.,3239.,2022.,2562.,2022.,2562.
50.,2193.,257.,3876.,2230.,3136.,2230.,3157.,2023.,2566.,2023.,2566.
51.,2187.,267.,3877.,2240.,3071.,2240.,3078.,2024.,2563.,2024.,2563.
52.,2187.,277.,3867.,2250.,3049.,2250.,3057.,2025.,2566.,2025.,2566.
53.,2180.,287.,3861.,2260.,2988.,2260.,2994.,2026.,2570.,2026.,2570.
54.,2175.,297.,3857.,2270.,2976.,2270.,2979.,2027.,2567.,2027.,2567.
55.,2174.,307.,3853.,2280.,2938.,2280.,2945.,2028.,2565.,2028.,2565.
56.,2169.,317.,3850.,2290.,2966.,2290.,2946.,2029.,2565.,2029.,2565.
57.,2164.,327.,3847.,2300.,2969.,2300.,2962.,2030.,2567.,2030.,2567.
58.,2146.,337.,3840.,2310.,2991.,2310.,2985.,2031.,2563.,2031.,2563.
59.,2140.,347.,3837.,2320.,3057.,2320.,3054.,2032.,2562.,2032.,2562.
60.,2132.,357.,3830.,2330.,3133.,2330.,3135.,2033.,2559.,2033.,2559.
61.,2125.,367.,3831.,2340.,3230.,2340.,3225.,2034.,2558.,2034.,2558.
62.,2117.,377.,3829.,2350.,3363.,2350.,3367.,2035.,2560.,2035.,2560.
63.,2111.,387.,3825.,2360.,3386.,2360.,3395.,2036.,2560.,2036.,2560.
64.,2103.,397.,3822.,2370.,3565.,2370.,3567.,2037.,2558.,2037.,2558.
65.,2098.,407.,3816.,2380.,3662.,2380.,3673.,2038.,2559.,2038.,2559.
66.,2093.,417.,3810.,2390.,3863.,2390.,3865.,2039.,2558.,2039.,2558.
67.,2091.,427.,3801.,2400.,3891.,2400.,3876.,2040.,2558.,2040.,2558.
68.,2077.,437.,3794.,2410.,3881.,2410.,3879.,2041.,2558.,2041.,2558.
69.,2081.,447.,3795.,2420.,3840.,2420.,3841.,2042.,2555.,2042.,2555.
70.,2079.,457.,3790.,2430.,3751.,2430.,3751.,2043.,2557.,2043.,2557.
71.,2077.,467.,3785.,2440.,3555.,2440.,3559.,2044.,2558.,2044.,2558.
72.,2069.,477.,3789.,2450.,3360.,2450.,3361.,2045.,2557.,2045.,2557.
73.,2068.,487.,3797.,2460.,3237.,2460.,3240.,2046.,2560.,2046.,2560.
74.,2068.,497.,3796.,2470.,3281.,2470.,3286.,2047.,2559.,2047.,2559.
75.,2064.,507.,3801.,2480.,3042.,2480.,3041.,2048.,2558.,2048.,2558.
76.,2058.,517.,3810.,2490.,2955.,2490.,2961.,2049.,2556.,2049.,2556.
77.,2056.,527.,3813.,2500.,2896.,2500.,2901.,2050.,2555.,2050.,2555.
78.,2057.,537.,3822.,2500.,2779.,2510.,2839.,2051.,2553.,2051.,2553.
79.,2051.,547.,3825.,,,2520.,2819.,2052.,2555.,2052.,2555.
80.,2045.,557.,3826.,,,2530.,2796.,2053.,2554.,2053.,2554.
81.,2037.,567.,3829.,,,2540.,2769.,2054.,2560.,2054.,2560.
82.,2045.,577.,3829.,,,2550.,2750.,2055.,2557.,2055.,2557.
83.,2041.,587.,3827.,,,2560.,2777.,2056.,2558.,2056.,2558.
84.,2034.,597.,3828.,,,2570.,2796.,2057.,2560.,2057.,2560.
85.,2032.,607.,3828.,,,2580.,2816.,2058.,2560.,2058.,2560.
86.,2029.,617.,3826.,,,2590.,2838.,2059.,2563.,2059.,2563.
87.,2029.,627.,3826.,,,2600.,2895.,2060.,2566.,2060.,2566.
88.,2030.,637.,3818.,,,2610.,2920.,2061.,2568.,2061.,2568.
89.,2023.,647.,3813.,,,2620.,3018.,2062.,2577.,2062.,2577.
90.,2025.,657.,3809.,,,2630.,3084.,2063.,2587.,2063.,2587.
91.,2023.,667.,3796.,,,2640.,3187.,2064.,2576.,2064.,2576.
92.,2015.,677.,3789.,,,2650.,3252.,2065.,2584.,2065.,2584.
93.,2011.,687.,3785.,,,2660.,3319.,2066.,2589.,2066.,2589.
94.,2023.,697.,3782.,,,2670.,3359.,2067.,2590.,2067.,2590.
95.,2026.,707.,3784.,,,2680.,3399.,2068.,2597.,2068.,2597.
96.,2016.,717.,3779.,,,2690.,3387.,2069.,2602.,2069.,2602.
97.,2013.,727.,3778.,,,2700.,3334.,2070.,2610.,2070.,2610.
98.,2012.,737.,3783.,,,2700.,3306.,2071.,2617.,2071.,2617.
99.,2017.,747.,3783.,,,,,2072.,2639.,2072.,2639.
100.,2010.,757.,3795.,,,,,2073.,2646.,2073.,2646.
101.,2010.,767.,3799.,,,,,2074.,2652.,2074.,2652.
102.,2006.,777.,3798.,,,,,2075.,2653.,2075.,2653.
103.,2005.,787.,3802.,,,,,2076.,2662.,2076.,2662.
104.,2002.,797.,3805.,,,,,2077.,2665.,2077.,2665.
105.,2004.,807.,3812.,,,,,2078.,2671.,2078.,2671.
106.,1997.,817.,3820.,,,,,2079.,2679.,2079.,2679.
107.,1997.,827.,3824.,,,,,2080.,2680.,2080.,2680.
108.,1990.,837.,3829.,,,,,2081.,2682.,2081.,2682.
109.,1982.,847.,3835.,,,,,2082.,2687.,2082.,2687.
110.,1983.,857.,3837.,,,,,2083.,2706.,2083.,2706.
111.,1975.,867.,3846.,,,,,2084.,2719.,2084.,2719.
112.,1974.,877.,3854.,,,,,2085.,2732.,2085.,2732.
113.,1969.,887.,3863.,,,,,2086.,2742.,2086.,2742.
114.,1961.,897.,3869.,,,,,2087.,2752.,2087.,2752.
115.,1939.,907.,3869.,,,,,2088.,2770.,2088.,2770.
116.,1929.,917.,3866.,,,,,2089.,2781.,2089.,2781.
117.,1930.,927.,3858.,,,,,2090.,2793.,2090.,2793.
118.,1924.,937.,3845.,,,,,2091.,2801.,2091.,2801.
119.,1921.,947.,3837.,,,,,2092.,2804.,2092.,2804.
120.,1914.,957.,3830.,,,,,2093.,2827.,2093.,2827.
121.,1911.,967.,3823.,,,,,2094.,2845.,2094.,2845.
122.,1909.,977.,3809.,,,,,2095.,2858.,2095.,2858.
123.,1902.,987.,3794.,,,,,2096.,2867.,2096.,2867.
124.,1900.,997.,3769.,,,,,2097.,2880.,2097.,2880.
125.,1898.,1007.,3750.,,,,,2098.,2905.,2098.,2905.
126.,1904.,1017.,3724.,,,,,2099.,2922.,2099.,2922.
127.,1900.,1027.,3706.,,,,,2100.,3025.,2100.,3025.
128.,1900.,1037.,3692.,,,,,2101.,2956.,2101.,2956.
129.,1901.,1047.,3678.,,,,,2102.,2973.,2102.,2973.
130.,1897.,1057.,3653.,,,,,2103.,2991.,2103.,2991.
131.,1894.,1067.,3630.,,,,,2104.,3012.,2104.,3012.
132.,1891.,1077.,3616.,,,,,2105.,3036.,2105.,3036.
133.,1892.,1087.,3594.,,,,,2106.,3051.,2106.,3051.
134.,1887.,1097.,3583.,,,,,2107.,3057.,2107.,3057.
135.,1885.,1107.,3577.,,,,,2108.,3067.,2108.,3067.
136.,1879.,1117.,3572.,,,,,2109.,3074.,2109.,3074.
137.,1880.,1127.,3568.,,,,,2110.,3094.,2110.,3094.
138.,1876.,1137.,3565.,,,,,2111.,3105.,2111.,3105.
139.,1874.,1147.,3562.,,,,,2112.,3121.,2112.,3121.
140.,1872.,1157.,3559.,,,,,2113.,3145.,2113.,3145.
141.,1874.,1167.,3556.,,,,,2114.,3169.,2114.,3169.
142.,1871.,1177.,3551.,,,,,2115.,3185.,2115.,3185.
143.,1871.,1187.,3545.,,,,,2116.,3197.,2116.,3197.
144.,1871.,1197.,3545.,,,,,2117.,3211.,2117.,3211.
145.,1870.,1207.,3542.,,,,,2118.,3235.,2118.,3235.
146.,1870.,1217.,3539.,,,,,2119.,3254.,2119.,3254.
147.,1872.,1227.,3526.,,,,,2120.,3278.,2120.,3278.
148.,1868.,1237.,3532.,,,,,2121.,3294.,2121.,3294.
149.,1867.,1247.,3521.,,,,,2122.,3306.,2122.,3306.
150.,1867.,1257.,3515.,,,,,2123.,3317.,2123.,3317.
151.,1863.,1267.,3509.,,,,,2124.,3330.,2124.,3330.
152.,1863.,1277.,3506.,,,,,2125.,3350.,2125.,3350.
153.,1856.,1287.,3504.,,,,,2126.,3366.,2126.,3366.
154.,1860.,1297.,3503.,,,,,2127.,3383.,2127.,3383.
155.,1855.,1307.,3503.,,,,,2128.,3404.,2128.,3404.
156.,1857.,1317.,3502.,,,,,2129.,3423.,2129.,3423.
157.,1853.,1327.,3514.,,,,,2130.,3439.,2130.,3439.
158.,1855.,1337.,3508.,,,,,2131.,3452.,2131.,3452.
159.,1854.,1347.,3502.,,,,,2132.,3467.,2132.,3467.
160.,1849.,1357.,3498.,,,,,2133.,3488.,2133.,3488.
161.,1849.,1367.,3487.,,,,,2134.,3499.,2134.,3499.
162.,1850.,1377.,3479.,,,,,2135.,3512.,2135.,3512.
163.,1844.,1387.,3474.,,,,,2136.,3535.,2136.,3535.
164.,1844.,1397.,3470.,,,,,2137.,3551.,2137.,3551.
165.,1843.,1407.,3467.,,,,,2138.,3568.,2138.,3568.
166.,1832.,1417.,3468.,,,,,2139.,3565.,2139.,3565.
167.,1836.,1427.,3466.,,,,,2140.,3572.,2140.,3572.
168.,1835.,1437.,3465.,,,,,2141.,3577.,2141.,3577.
169.,1829.,1447.,3462.,,,,,2142.,3581.,2142.,3581.
170.,1827.,1457.,3468.,,,,,2143.,3587.,2143.,3587.
171.,1827.,1467.,3470.,,,,,2144.,3599.,2144.,3599.
172.,1823.,1477.,3466.,,,,,2145.,3615.,2145.,3615.
173.,1824.,1487.,3473.,,,,,2146.,3628.,2146.,3628.
174.,1819.,1497.,3478.,,,,,2147.,3635.,2147.,3635.
175.,1819.,1507.,3488.,,,,,2148.,3648.,2148.,3648.
176.,1817.,1517.,3496.,,,,,2149.,3665.,2149.,3665.
177.,1819.,1527.,3501.,,,,,2150.,3677.,2150.,3677.
178.,1819.,1537.,3508.,,,,,2151.,3685.,2151.,3685.
179.,1818.,1547.,3515.,,,,,2152.,3694.,2152.,3694.
180.,1821.,1557.,3525.,,,,,2153.,3699.,2153.,3699.
181.,1822.,1567.,3536.,,,,,2154.,3709.,2154.,3709.
182.,1822.,1577.,3547.,,,,,2155.,3729.,2155.,3729.
183.,1820.,1587.,3557.,,,,,2156.,3735.,2156.,3735.
184.,1821.,1597.,3562.,,,,,2157.,3743.,2157.,3743.
185.,1818.,1607.,3567.,,,,,2158.,3751.,2158.,3751.
186.,1824.,1617.,3573.,,,,,2159.,3756.,2159.,3756.
187.,1828.,1627.,3576.,,,,,2160.,3759.,2160.,3759.
188.,1866.,1637.,3579.,,,,,2161.,3763.,2161.,3763.
189.,1862.,1647.,3591.,,,,,2162.,3766.,2162.,3766.
190.,1877.,1657.,3617.,,,,,2163.,3773.,2163.,3773.
191.,1876.,1667.,3632.,,,,,2164.,3771.,2164.,3771.
192.,1878.,1677.,3652.,,,,,2165.,3772.,2165.,3772.
193.,1880.,1687.,3675.,,,,,2166.,3773.,2166.,3773.
194.,1882.,1697.,3690.,,,,,2167.,3773.,2167.,3773.
195.,1876.,1707.,3698.,,,,,2168.,3758.,2168.,3758.
196.,1878.,1717.,3705.,,,,,2169.,3771.,2169.,3771.
197.,1878.,1727.,3731.,,,,,2170.,3766.,2170.,3766.
198.,1875.,1737.,3746.,,,,,2171.,3766.,2171.,3766.
199.,1872.,1747.,3761.,,,,,2172.,3761.,2172.,3761.
200.,1860.,1757.,3771.,,,,,2173.,3754.,2173.,3754.
201.,1864.,1767.,3778.,,,,,2174.,3748.,2174.,3748.
202.,1850.,1777.,3790.,,,,,2175.,3744.,2175.,3744.
203.,1842.,1787.,3795.,,,,,2176.,3744.,2176.,3744.
204.,1838.,1797.,3801.,,,,,2177.,3734.,2177.,3734.
205.,1834.,1807.,3799.,,,,,2178.,3727.,2178.,3727.
206.,1826.,1817.,3800.,,,,,2179.,3710.,2179.,3710.
207.,1819.,1827.,3795.,,,,,2180.,3708.,2180.,3708.
208.,1811.,1837.,3793.,,,,,2181.,3708.,2181.,3708.
209.,1804.,1847.,3780.,,,,,2182.,3699.,2182.,3699.
210.,1804.,1857.,3772.,,,,,2183.,3685.,2183.,3685.
211.,1804.,1867.,3771.,,,,,2184.,3674.,2184.,3674.
212.,1801.,1877.,3760.,,,,,2185.,3664.,2185.,3664.
213.,1793.,1887.,3747.,,,,,2186.,3645.,2186.,3645.
214.,1800.,1897.,3731.,,,,,2187.,3639.,2187.,3639.
215.,1792.,1907.,3721.,,,,,2188.,3627.,2188.,3627.
216.,1788.,1917.,3708.,,,,,2189.,3617.,2189.,3617.
217.,1783.,1927.,3707.,,,,,2190.,3609.,2190.,3609.
218.,1784.,1937.,3697.,,,,,2191.,3594.,2191.,3594.
219.,1783.,1947.,3683.,,,,,2192.,3587.,2192.,3587.
220.,1779.,1957.,3675.,,,,,2193.,3582.,2193.,3582.
221.,1775.,1967.,3674.,,,,,2194.,3575.,2194.,3575.
222.,1774.,1977.,3670.,,,,,2195.,3570.,2195.,3570.
223.,1771.,1987.,3666.,,,,,2196.,3565.,2196.,3565.
224.,1771.,1997.,3646.,,,,,2197.,3559.,2197.,3559.
225.,1772.,2007.,3636.,,,,,2198.,3549.,2198.,3549.
226.,1768.,2017.,3626.,,,,,2199.,3546.,2199.,3546.
227.,1767.,2027.,3619.,,,,,2200.,3536.,2200.,3536.
228.,1768.,2037.,3617.,,,,,2201.,3510.,2201.,3510.
229.,1755.,2047.,3595.,,,,,2202.,3492.,2202.,3492.
230.,1760.,2057.,3589.,,,,,2203.,3479.,2203.,3479.
231.,1755.,2067.,3580.,,,,,2204.,3453.,2204.,3453.
232.,1751.,2077.,3576.,,,,,2205.,3445.,2205.,3445.
233.,1757.,2087.,3572.,,,,,2206.,3439.,2206.,3439.
234.,1757.,2097.,3567.,,,,,2207.,3424.,2207.,3424.
235.,1758.,2107.,3558.,,,,,2208.,3406.,2208.,3406.
236.,1754.,2117.,3523.,,,,,2209.,3377.,2209.,3377.
237.,1754.,2127.,3498.,,,,,2210.,3313.,2210.,3313.
238.,1753.,2137.,3484.,,,,,2211.,3351.,2211.,3351.
239.,1747.,2147.,3455.,,,,,2212.,3329.,2212.,3329.
240.,1745.,2157.,3447.,,,,,2213.,3321.,2213.,3321.
241.,1739.,2167.,3443.,,,,,2214.,3316.,2214.,3316.
242.,1732.,2177.,3439.,,,,,2215.,3307.,2215.,3307.
243.,1725.,2187.,3431.,,,,,2216.,3298.,2216.,3298.
244.,1726.,2197.,3422.,,,,,2217.,3284.,2217.,3284.
245.,1719.,2207.,3418.,,,,,2218.,3275.,2218.,3275.
246.,1707.,2217.,3412.,,,,,2219.,3257.,2219.,3257.
247.,1704.,2227.,3405.,,,,,2220.,3250.,2220.,3250.
248.,1700.,2237.,3407.,,,,,2221.,3240.,2221.,3240.
249.,1693.,2247.,3407.,,,,,2222.,3233.,2222.,3233.
250.,1686.,2257.,3407.,,,,,2223.,3221.,2223.,3221.
251.,1679.,2267.,3398.,,,,,2224.,3206.,2224.,3206.
252.,1673.,2277.,3394.,,,,,2225.,3196.,2225.,3196.
253.,1665.,2287.,3394.,,,,,2226.,3191.,2226.,3191.
254.,1658.,2297.,3392.,,,,,2227.,3184.,2227.,3184.
255.,1654.,2307.,3388.,,,,,2228.,3179.,2228.,3179.
256.,1647.,2317.,3386.,,,,,2229.,3163.,2229.,3163.
257.,1642.,2327.,3383.,,,,,2230.,3155.,2230.,3155.
258.,1632.,2337.,3381.,,,,,2231.,3137.,2231.,3137.
259.,1625.,2347.,3383.,,,,,2232.,3130.,2232.,3130.
260.,1614.,2357.,3386.,,,,,2233.,3124.,2233.,3124.
261.,1603.,2367.,3392.,,,,,2234.,3111.,2234.,3111.
262.,1594.,2377.,3401.,,,,,2235.,3098.,2235.,3098.
263.,1579.,2387.,3424.,,,,,2236.,3096.,2236.,3096.
264.,1574.,2397.,3435.,,,,,2237.,3080.,2237.,3080.
265.,1565.,2407.,3441.,,,,,2238.,3076.,2238.,3076.
266.,1555.,2417.,3450.,,,,,2239.,3073.,2239.,3073.
267.,1546.,2427.,3469.,,,,,2240.,3070.,2240.,3070.
268.,1538.,2437.,3485.,,,,,2241.,3067.,2241.,3067.
269.,1536.,2447.,3515.,,,,,2242.,3064.,2242.,3064.
270.,1530.,2457.,3540.,,,,,2243.,3059.,2243.,3059.
271.,1525.,2467.,3537.,,,,,2244.,3054.,2244.,3054.
272.,1521.,2477.,3565.,,,,,2245.,3050.,2245.,3050.
273.,1518.,2487.,3573.,,,,,2246.,3049.,2246.,3049.
274.,1515.,2497.,3581.,,,,,2247.,3040.,2247.,3040.
275.,1510.,2507.,3591.,,,,,2248.,3035.,2248.,3035.
276.,1510.,2517.,3591.,,,,,2249.,3031.,2249.,3031.
277.,1509.,2527.,3607.,,,,,2250.,3024.,2250.,3024.
278.,1503.,2537.,3627.,,,,,2251.,3021.,2251.,3021.
279.,1502.,2547.,3652.,,,,,2252.,3021.,2252.,3021.
280.,1499.,2557.,3688.,,,,,2253.,3034.,2253.,3034.
281.,1498.,2567.,3703.,,,,,2254.,3002.,2254.,3002.
282.,1496.,2577.,3715.,,,,,2255.,2993.,2255.,2993.
283.,1501.,2587.,3734.,,,,,2256.,3011.,2256.,3011.
284.,1498.,2597.,3748.,,,,,2257.,2989.,2257.,2989.
285.,1494.,2607.,3762.,,,,,2258.,2983.,2258.,2983.
286.,1493.,2617.,3775.,,,,,2259.,2981.,2259.,2981.
287.,1490.,2627.,3812.,,,,,2260.,2980.,2260.,2980.
288.,1491.,2637.,3826.,,,,,2261.,2977.,2261.,2977.
289.,1484.,2647.,3833.,,,,,2262.,2977.,2262.,2977.
290.,1478.,2657.,3838.,,,,,2263.,2969.,2263.,2969.
291.,1470.,2667.,3846.,,,,,2264.,2971.,2264.,2971.
292.,1465.,2677.,3853.,,,,,2265.,2969.,2265.,2969.
293.,1458.,2687.,3871.,,,,,2266.,2953.,2266.,2953.
294.,1449.,2697.,3881.,,,,,2267.,2974.,2267.,2974.
295.,1453.,2700.,3888.,,,,,2268.,2970.,2268.,2970.
296.,1446.,,,,,,,2269.,2973.,2269.,2973.
297.,1438.,,,,,,,2270.,2966.,2270.,2966.
298.,1433.,,,,,,,2271.,2957.,2271.,2957.
299.,1428.,,,,,,,2272.,2939.,2272.,2939.
300.,1425.,,,,,,,2273.,2949.,2273.,2949.
301.,1417.,,,,,,,2274.,2951.,2274.,2951.
302.,1406.,,,,,,,2275.,2946.,2275.,2946.
303.,1405.,,,,,,,2276.,2930.,2276.,2930.
304.,1402.,,,,,,,2277.,2934.,2277.,2934.
305.,1395.,,,,,,,2278.,2931.,2278.,2931.
306.,1391.,,,,,,,2279.,2934.,2279.,2934.
307.,1389.,,,,,,,2280.,2933.,2280.,2933.
308.,1384.,,,,,,,2281.,2936.,2281.,2936.
309.,1382.,,,,,,,2282.,2932.,2282.,2932.
310.,1380.,,,,,,,2283.,2925.,2283.,2925.
311.,1377.,,,,,,,2284.,2918.,2284.,2918.
312.,1377.,,,,,,,2285.,2926.,2285.,2926.
313.,1374.,,,,,,,2286.,2928.,2286.,2928.
314.,1371.,,,,,,,2287.,2922.,2287.,2922.
315.,1371.,,,,,,,2288.,2930.,2288.,2930.
316.,1370.,,,,,,,2289.,2935.,2289.,2935.
317.,1369.,,,,,,,2290.,2928.,2290.,2928.
318.,1365.,,,,,,,2291.,2929.,2291.,2929.
319.,1373.,,,,,,,2292.,2933.,2292.,2933.
320.,1363.,,,,,,,2293.,2937.,2293.,2937.
321.,1363.,,,,,,,2294.,2939.,2294.,2939.
322.,1361.,,,,,,,2295.,2940.,2295.,2940.
323.,1363.,,,,,,,2296.,2946.,2296.,2946.
324.,1363.,,,,,,,2297.,2943.,2297.,2943.
325.,1359.,,,,,,,2298.,2939.,2298.,2939.
326.,1361.,,,,,,,2299.,2935.,2299.,2935.
327.,1360.,,,,,,,2300.,2940.,2300.,2940.
328.,1362.,,,,,,,2301.,2947.,2301.,2947.
329.,1362.,,,,,,,2302.,2939.,2302.,2939.
330.,1362.,,,,,,,2303.,2940.,2303.,2940.
331.,1355.,,,,,,,2304.,2942.,2304.,2942.
332.,1355.,,,,,,,2305.,2943.,2305.,2943.
333.,1357.,,,,,,,2306.,2947.,2306.,2947.
334.,1352.,,,,,,,2307.,2954.,2307.,2954.
335.,1349.,,,,,,,2308.,2966.,2308.,2966.
336.,1338.,,,,,,,2309.,2971.,2309.,2971.
337.,1340.,,,,,,,2310.,2971.,2310.,2971.
338.,1333.,,,,,,,2311.,2970.,2311.,2970.
339.,1329.,,,,,,,2312.,2976.,2312.,2976.
340.,1325.,,,,,,,2313.,2988.,2313.,2988.
341.,1321.,,,,,,,2314.,3001.,2314.,3001.
342.,1314.,,,,,,,2315.,3063.,2315.,3063.
343.,1311.,,,,,,,2316.,3036.,2316.,3036.
344.,1304.,,,,,,,2317.,3047.,2317.,3047.
345.,1298.,,,,,,,2318.,3049.,2318.,3049.
346.,1294.,,,,,,,2319.,3053.,2319.,3053.
347.,1285.,,,,,,,2320.,3057.,2320.,3057.
348.,1283.,,,,,,,2321.,3059.,2321.,3059.
349.,1276.,,,,,,,2322.,3063.,2322.,3063.
350.,1270.,,,,,,,2323.,3067.,2323.,3067.
351.,1268.,,,,,,,2324.,3067.,2324.,3067.
352.,1260.,,,,,,,2325.,3068.,2325.,3068.
353.,1255.,,,,,,,2326.,3071.,2326.,3071.
354.,1246.,,,,,,,2327.,3079.,2327.,3079.
355.,1239.,,,,,,,2328.,3092.,2328.,3092.
356.,1228.,,,,,,,2329.,3096.,2329.,3096.
357.,1215.,,,,,,,2330.,3107.,2330.,3107.
358.,1206.,,,,,,,2331.,3114.,2331.,3114.
359.,1195.,,,,,,,2332.,3122.,2332.,3122.
360.,1189.,,,,,,,2333.,3137.,2333.,3137.
361.,1183.,,,,,,,2334.,3156.,2334.,3156.
362.,1175.,,,,,,,2335.,3167.,2335.,3167.
363.,1175.,,,,,,,2336.,3174.,2336.,3174.
364.,1160.,,,,,,,2337.,3180.,2337.,3180.
365.,1162.,,,,,,,2338.,3185.,2338.,3185.
366.,1156.,,,,,,,2339.,3188.,2339.,3188.
367.,1151.,,,,,,,2340.,3193.,2340.,3193.
368.,1150.,,,,,,,2341.,3205.,2341.,3205.
369.,1151.,,,,,,,2342.,3227.,2342.,3227.
370.,1156.,,,,,,,2343.,3238.,2343.,3238.
371.,1160.,,,,,,,2344.,3241.,2344.,3241.
372.,1165.,,,,,,,2345.,3225.,2345.,3225.
373.,1170.,,,,,,,2346.,3271.,2346.,3271.
374.,1176.,,,,,,,2347.,3297.,2347.,3297.
375.,1179.,,,,,,,2348.,3307.,2348.,3307.
376.,1222.,,,,,,,2349.,3318.,2349.,3318.
377.,1227.,,,,,,,2350.,3324.,2350.,3324.
378.,1227.,,,,,,,2351.,3331.,2351.,3331.
379.,1234.,,,,,,,2352.,3334.,2352.,3334.
380.,1238.,,,,,,,2353.,3361.,2353.,3361.
381.,1246.,,,,,,,2354.,3370.,2354.,3370.
382.,1247.,,,,,,,2355.,3369.,2355.,3369.
383.,1251.,,,,,,,2356.,3392.,2356.,3392.
384.,1253.,,,,,,,2357.,3412.,2357.,3412.
385.,1253.,,,,,,,2358.,3424.,2358.,3424.
386.,1255.,,,,,,,2359.,3430.,2359.,3430.
387.,1258.,,,,,,,2360.,3443.,2360.,3443.
388.,1265.,,,,,,,2361.,3456.,2361.,3456.
389.,1267.,,,,,,,2362.,3461.,2362.,3461.
390.,1268.,,,,,,,2363.,3493.,2363.,3493.
391.,1269.,,,,,,,2364.,3498.,2364.,3498.
392.,1273.,,,,,,,2365.,3522.,2365.,3522.
393.,1275.,,,,,,,2366.,3529.,2366.,3529.
394.,1283.,,,,,,,2367.,3555.,2367.,3555.
395.,1282.,,,,,,,2368.,3565.,2368.,3565.
396.,1285.,,,,,,,2369.,3570.,2369.,3570.
397.,1289.,,,,,,,2370.,3579.,2370.,3579.
398.,1291.,,,,,,,2371.,3622.,2371.,3622.
399.,1295.,,,,,,,2372.,3609.,2372.,3609.
400.,1296.,,,,,,,2373.,3627.,2373.,3627.
401.,1300.,,,,,,,2374.,3645.,2374.,3645.
402.,1310.,,,,,,,2375.,3658.,2375.,3658.
403.,1310.,,,,,,,2376.,3669.,2376.,3669.
404.,1312.,,,,,,,2377.,3684.,2377.,3684.
405.,1312.,,,,,,,2378.,3690.,2378.,3690.
406.,1310.,,,,,,,2379.,3701.,2379.,3701.
407.,1317.,,,,,,,2380.,3713.,2380.,3713.
408.,1317.,,,,,,,2381.,3734.,2381.,3734.
409.,1319.,,,,,,,2382.,3740.,2382.,3740.
410.,1329.,,,,,,,2383.,3757.,2383.,3757.
411.,1333.,,,,,,,2384.,3766.,2384.,3766.
412.,1334.,,,,,,,2385.,3789.,2385.,3789.
413.,1335.,,,,,,,2386.,3806.,2386.,3806.
414.,1341.,,,,,,,2387.,3814.,2387.,3814.
415.,1343.,,,,,,,2388.,3820.,2388.,3820.
416.,1346.,,,,,,,2389.,3823.,2389.,3823.
417.,1347.,,,,,,,2390.,3829.,2390.,3829.
418.,1355.,,,,,,,2391.,3833.,2391.,3833.
419.,1361.,,,,,,,2392.,3836.,2392.,3836.
420.,1373.,,,,,,,2393.,3841.,2393.,3841.
421.,1376.,,,,,,,2394.,3851.,2394.,3851.
422.,1381.,,,,,,,2395.,3859.,2395.,3859.
423.,1389.,,,,,,,2396.,3869.,2396.,3869.
424.,1391.,,,,,,,2397.,3874.,2397.,3874.
425.,1394.,,,,,,,2398.,3876.,2398.,3876.
426.,1400.,,,,,,,2399.,3881.,2399.,3881.
427.,1408.,,,,,,,2400.,3882.,2400.,3882.
428.,1413.,,,,,,,2401.,3883.,2401.,3883.
429.,1422.,,,,,,,2402.,3886.,2402.,3886.
